Date,^BSESN,ADANIPORTS.BO,RELIANCE.BO,BAJFINANCE.BO,HDFCBANK.BO,TATAMOTORS.BO,TCS.BO,ITC.BO,ICICIBANK.BO,SBIN.BO,TECHM.BO,FEDERALBNK.BO,DLF.BO,BHARATFORG.BO,VOLTAS.BO,GAIL.BO,ACC.BO,NAUKRI.BO,TATAPOWER.BO,BANKBARODA.BO,AMBUJACEM.BO
07-09-2021,58418.69141,755,2429.100098,7511,1566.800049,297.9500122,3858,210.1999969,722.4000244,432,1470.800049,82.44999695,346.5,788,1130,147,2472.5,6225.049805,132.5,79.25,440.2000122
08-09-2021,58350.55859,747.4500122,2454,7463,1568.25,294.3999939,3815,212.0500031,717.7000122,429,1437.099976,81.55000305,336,782.6500244,1194.949951,144.8999939,2460.649902,6181.299805,130.8999939,78.19999695,442.9500122
09-09-2021,58172.98047,747.9000244,2430.949951,7420,1571,294,3799,211,721,430.7000122,1430,83.05000305,331,774.7000122,1209.5,145.6000061,2422.899902,6707,133.3000031,79.34999847,429.8999939
13-09-2021,58262.10938,749.5,2428,7430.649902,1562,299.6000061,3761,213.1000061,719.7000122,430.7000122,1433,82.09999847,332.9500122,776,1213,146.8999939,2450.050049,6682.799805,133,78.55000305,438.8999939
14-09-2021,58482.62109,746,2378,7494,1563,303,3849.5,215,714.7999878,435.0499878,1439,82.30000305,341.7999878,774.25,1219,146.6999969,2461.300049,6629,131.8000031,78.5,436
15-09-2021,58354.10938,757.7999878,2372,7425,1541,306.25,3889.949951,216.9499969,708,433.2999878,1449,82.75,343.7000122,779.7000122,1230,157,2449.850098,6719.950195,133.25,78.25,430.1499939
16-09-2021,58881.03906,768.5,2379,7411,1543.400024,314,3938,216.3999939,719.4000244,445.1000061,1465.800049,84.59999847,344,794.9000244,1252,157.1000061,2468.800049,6720,140.4499969,81.5,439.7999878
17-09-2021,59409.98047,772,2445,7425,1567,312,3930,234.3999939,731,468,1450,86.40000153,343.7999878,784.8499756,1255,157.1000061,2447,6900,140.75,86.5,432
20-09-2021,58634.69141,759.9500122,2375,7405.799805,1569,305.7000122,3819,230.3999939,708.9000244,449.8999939,1438.199951,83,332,755,1251,151,2390,6630,137.8000031,81.65000153,417
21-09-2021,58630.05859,752,2411,7465,1561.150024,297.6000061,3845.5,235,710,439.5,1432.349976,79.69999695,323.5,740,1221,149.3999939,2325,6612,134.8999939,78.30000305,405.3500061
22-09-2021,59166.14844,749.4500122,2409,7850,1551,303.0499878,3861,243.8999939,716.7999878,439.3999939,1461.199951,80.44999695,333.9500122,738,1231.349976,150.8999939,2344.699951,6751,137.3000031,79.34999847,420
23-09-2021,59358.17969,754.5,2445,7835,1548,312.5,3889,245.5,708.5999756,442,1520,81.80000305,370.1000061,747.75,1250,152.3999939,2366.050049,6840,139.4499969,80,423
24-09-2021,60158.76172,755,2500,7949,1578,324.7999878,3889,244.1999969,721.5,450.8999939,1534.75,82.5,404,773.4000244,1249.199951,154.1000061,2381.5,6860,145,80.25,423.2000122
27-09-2021,60303.78906,752,2484.199951,7859,1614.050049,322.2999878,3891.149902,239.6000061,724.5,444.1000061,1519,81.15000153,413.5,754.7999878,1235,154.6000061,2309,6730,139.3999939,78.40000153,411.0499878
28-09-2021,60285.89063,754.8499756,2531,7814,1635,333.75,3854,240.1999969,734.7999878,449,1464.449951,81.65000153,421.8999939,784.9500122,1220.900024,153.8000031,2335,6716.049805,140.1999969,78.75,419
29-09-2021,59296.53906,735.2000122,2562,7475.299805,1590,325.5,3750,236.6999969,705.7999878,441.3500061,1396.099976,80.5,406.3999939,755,1196.550049,158.5,2290,6628.25,139.9499969,79.34999847,410.0499878
30-09-2021,59549.57031,747.7000122,2527.850098,7555,1592,331,3811,240,710,460,1399.699951,81.40000153,411.5499878,746,1204.900024,160.1000061,2290,6452.25,152.6999969,81.94999695,409
01-10-2021,58889.76953,739.9500122,2506,7625,1582,333,3779,235.6000061,696,448.8999939,1372.150024,84.34999847,418.1000061,737.4000244,1209.25,160.0500031,2239,6422,158.9499969,80.94999695,399
04-10-2021,59143,740.4000244,2549.899902,7600,1590,337.3999939,3728,236.5,697.8499756,453.2000122,1385.300049,84.5,416.5,730,1208,164.8000031,2231,6465.049805,166.4499969,82.94999695,405.7000122
05-10-2021,59320.14063,745,2565,7655,1586.150024,342,3765,237,694.7999878,462,1399,85.5,422.8999939,740,1234.699951,161.5500031,2268.449951,6545,169.0500031,84,404.7999878
06-10-2021,59942,750.8499756,2623,7820,1601,347.7999878,3844,234.75,698,465.6000061,1418.099976,85.75,415.9500122,729,1259.900024,165,2265,6525,183.6999969,83.90000153,406.8500061
07-10-2021,59632.80859,730,2600,7812,1624.099976,341.3999939,3822,232.75,695.5,463,1404,86,412.2000122,729.4000244,1230,168.5,2215,6600,178.6499939,83.40000153,400
08-10-2021,59960.39063,740,2580,7757,1612,387,3935,234.4499969,704.5999756,462.7999878,1422.800049,86,423.5,745.3499756,1302.550049,160.3999939,2280,6608.399902,181.1999969,84.94999695,407.5
11-10-2021,60099.67969,746,2724.699951,7751.049805,1603,390.25,3797,232.5,704.4000244,461.8999939,1425,86.80000305,418.8999939,769.3499756,1286,158.4499969,2245,6750,178.4499969,89.5,402.0499878
12-10-2021,60045.75,736,2641,7817.5,1628,424.7000122,3709,239,708.75,469.8999939,1400.400024,87,425,800.9000244,1299,159.8000031,2245,6678.700195,195,87.59999847,403
13-10-2021,60619.91016,743.9000244,2683,7899,1637,462.8500061,3661.100098,242.5500031,711.2000122,486.8999939,1388.099976,89.40000153,432,790,1305.449951,159,2251,6698,201.8999939,88.75,405.3500061
14-10-2021,61088.82031,765.2000122,2705,7989.950195,1642.449951,532.4000244,3650,252.6000061,711,482.3999939,1425,94.84999847,430,811.6500244,1325,160.6999969,2272,6800.049805,235.1000061,88.05000305,404.1499939
18-10-2021,61817.32031,819.9000244,2684,8020.200195,1709.949951,507.7999878,3612,260,737,494.3999939,1430.800049,94.55000305,434.7000122,810.7000122,1350,163,2360,7011,232,89.84999847,416
19-10-2021,62156.48047,820.7000122,2726,7891,1671.150024,514.5,3670,262.5,754,500,1497,96.40000153,444.7999878,804.5499878,1350,162.8999939,2330,7250,269.7000122,94.25,410.7000122
20-10-2021,61800.07031,795.9000244,2740,7740,1690.949951,481.1499939,3615.100098,245.6000061,747.5,488.4500122,1541,92.30000305,416.1000061,790.7000122,1292,155.5,2287,7030,225,89,391.8999939
21-10-2021,61557.94141,798,2725.949951,7799,1677.699951,499,3618,248,740,503.5,1542,94.69999695,413.5,780,1231,153.5,2298.949951,7000,234,93.30000305,393
22-10-2021,61044.53906,783.7999878,2623.800049,7750,1679,510,3564,244.5500031,758,504,1529,97.05000305,410.8999939,779.5,1190.900024,151.8999939,2237.199951,6735,228.75,96.09999847,383
25-10-2021,61398.75,767.7999878,2699,7750,1689,494.7000122,3500.050049,234.8500061,800,506.8999939,1535,104.5999985,413.2000122,793.5,1170,151.8999939,2150.649902,6250,225,95.80000305,378
26-10-2021,60997.89844,753,2614.449951,7697,1652.900024,480.1000061,3499,234,824.2999878,508,1569.699951,103.1999969,401.1499939,760,1197,149,2210,5930,215,96.94999695,378.8999939
27-10-2021,61499.69922,755,2659.800049,7904,1650,507.9500122,3497.699951,240,829.1500244,513,1563,103,418,787.5,1201,152.8999939,2233.800049,6149,231.5,100.9499969,376
28-10-2021,61081,726,2621,7559.5,1643.300049,495,3515,237.3999939,825,520.7000122,1576.199951,100,416,774.2000122,1176.699951,150.5,2236.25,6250,225.1499939,100.3000031,386.2000122
29-10-2021,59857.32813,701.9000244,2586,7489,1600,482,3410,225,799.9000244,501.7000122,1532.900024,98.30000305,406,764.0499878,1160,147,2289.949951,6185,210,97.5,393.8999939
01-11-2021,59577.48047,700.0499878,2531.199951,7415.149902,1583,486.8999939,3438,223.5,808,507.7000122,1481,98,405.5,768.3499756,1192.599976,151.8500061,2361.449951,6105.950195,219.8000031,98.59999847,407
02-11-2021,60360.60938,708.7000122,2551.899902,7458.5,1609.449951,505.1499939,3495,228.3999939,809,515.5499878,1524,99.19999695,412,791,1249.199951,151.4499969,2379,6320,227.5,99.30000305,412
03-11-2021,60275.21094,703.5,2504.75,7499,1606.699951,484.8999939,3508,226.8999939,805.0499878,524.9000244,1501,102.1999969,432.4500122,783.4500122,1229.75,152,2391,6203.100098,230.1999969,102.5500031,406.75
04-11-2021,60207.96875,715,2494.899902,7551,1599.949951,490.5,3515,225,789.5,531.9000244,1508,101.8000031,431,775,1217,152,2430,6060,232.8999939,102.5,414
08-11-2021,60385.76172,719.8499756,2510.100098,7560,1590,493.8999939,3539,229.4499969,790.2000122,534.9500122,1505.949951,101.4499969,434.0499878,781.0499878,1222,153,2445,6127.799805,233.1999969,103,413
09-11-2021,60609.71875,730.2999878,2502,7699,1598,503.2000122,3504,230.25,784.75,526,1558,101.9499969,442.2000122,818,1246.449951,152.3999939,2524,6199,237.1000061,106.0999985,432
10-11-2021,60295.26172,735,2518.899902,7550,1570,507.75,3500,227.6000061,783.2000122,525,1550,102.4499969,435.7000122,832.5499878,1249.849976,150.1499939,2534.399902,6200,241.8999939,105.4499969,426.2000122
11-11-2021,60291.69922,737.7999878,2549.399902,7560,1554,511.2999878,3482,230.1999969,777,523.2999878,1556.75,101.3000031,434.3999939,824.7000122,1251,152.1000061,2549,6133,237.8999939,102.3000031,426.3999939
12-11-2021,60248.03906,735.0999756,2560,7522,1555,507,3500,232,773,512.6500244,1542.449951,101.5,417,792,1246.699951,150.5,2575,6125.799805,242,102.5,423
15-11-2021,60837.39844,752,2600,7589,1568,507,3534.800049,233.3999939,777,512.9000244,1585.050049,100.5,431.5,777.9500122,1283.900024,147.3500061,2562,6464,242,102.25,425.9500122
16-11-2021,60755.37891,752,2573,7570,1558,507.2000122,3563,238.9499969,771.25,506.75,1584,100,426,782,1263,147.0500031,2574,6355.549805,243.1499939,98.90000153,421
17-11-2021,60179.92969,745,2499.699951,7540,1540,521.7000122,3559,236.5,761.7999878,494.5,1600.599976,97.75,422.7000122,792.9000244,1224,145,2471.5,6520,245.8999939,96.15000153,409
18-11-2021,59968.75,740,2459.899902,7600,1530,532,3512.050049,240.8999939,765.7999878,499.3999939,1623.449951,97.25,418.1499939,800.5499878,1234.349976,146,2460,6560,250.6000061,97.19999695,408.2000122
22-11-2021,59710.48047,727,2440,7490,1539.599976,511.2000122,3480,238,766.9500122,505.2000122,1575,95.09999847,415,787.8499756,1235,140.9499969,2440,6505,239.8999939,96.90000153,403.5
23-11-2021,57983.94922,712,2339,6990,1510,485,3445,229.6999969,743,485.1000061,1529,90.55000305,399,738,1184,136.8999939,2345,6060,224.5,90.90000153,389.7000122
24-11-2021,58839.32031,737,2381.399902,7211.100098,1523,499.6499939,3478,231.6999969,751.7000122,496.8500061,1561.050049,93.5,408,754.7999878,1212,139,2426.850098,6060,240,93.5,394.25
25-11-2021,58363.92969,765,2375.5,7158,1507,491.1000061,3462,227,758,488.6000061,1536,93.5,405,742,1194.300049,141.5,2400.050049,5999,239.8000031,93.05000305,395.75
26-11-2021,58254.78906,751.0499878,2470,7033,1506,485.0499878,3440,229.3000031,740.7000122,486.75,1550.800049,92,397.25,731.7000122,1198.349976,140,2351,5960,237.5500031,92,387
29-11-2021,57028.03906,707.25,2412,6800,1485.150024,454.2000122,3445.649902,222.8999939,724.5499878,469.7999878,1500.099976,87.09999847,380,685.2999878,1164,133,2300,5725.049805,224.1499939,87.59999847,365
30-11-2021,57272.07813,702.0999756,2466,6920,1494,465.5499878,3500,221.8000031,717.9000244,468,1539,87.65000153,378,697,1165,130.8000031,2288,5848,222.5,86.25,367.2999878
01-12-2021,57365.85156,698,2425.5,7041.950195,1490.550049,468,3535.149902,221.5500031,715.5999756,464.3999939,1550,88.15000153,378,695,1210,131.8500061,2290,5870,220,86.15000153,385.9500122
02-12-2021,57781.48047,710.5,2466.899902,7050,1515,479.8500061,3585,223.4499969,726,475.2000122,1594.400024,88.55000305,384.7000122,707,1225,130.5,2260,5988.799805,231.8999939,87.5,374.5
03-12-2021,58555.57813,738.8499756,2490.149902,7130,1533,479.1499939,3643,225,720.6500244,477.2999878,1624.800049,88.80000305,385.8999939,705,1223.400024,132,2282.949951,5885,226.8500061,87.30000305,377.75
06-12-2021,57778.01172,739.5,2421,7055,1515.699951,482.3999939,3642,221.8500061,717.5,471,1608,89.15000153,384,698.5,1254,133.8000031,2281,5839.600098,225.3000031,89,376.7000122
07-12-2021,57125.98047,728.5499878,2381.699951,7040,1510,476.3999939,3567.899902,218.25,716.0999756,468.25,1559.949951,89,377.5499878,692.0499878,1232,129.8999939,2220.350098,5650.5,223.5,88.19999695,376.8999939
08-12-2021,58158.55859,754.4000244,2427,7110,1540,484.9500122,3625,221,748.9000244,481.9500122,1584.949951,91.44999695,393.1000061,700,1256,133.8000031,2270.600098,5725,228.3500061,90,379
09-12-2021,58831.41016,769.7000122,2431.100098,7400,1549,498,3613,222.5,757.3499756,492.7999878,1604.199951,90.90000153,397.3500061,722,1259.949951,134,2295.949951,5774,230,92.44999695,378
10-12-2021,58696.71094,762.5,2444,7420.25,1528.900024,488.8999939,3585,236.3999939,755.9000244,488.6000061,1601,90.90000153,399.25,717,1250,134.8999939,2320.800049,5699,226,91.80000305,378
13-12-2021,59103.71875,773.5,2470,7465,1527.050049,499.8999939,3647,239.6499939,763.9000244,498.2000122,1606,93.19999695,419.8999939,731,1250.75,136.1999969,2312.699951,5699.950195,230.1000061,95,380
14-12-2021,58059.76172,758.5,2389,7172,1509.75,492,3601,235.6999969,751.9000244,486.3999939,1634.949951,91.90000153,410,738.4500122,1251,133,2262,5480,230.3999939,92.5,380.9500122
15-12-2021,58122,765,2384.850098,7066.149902,1497.349976,487.2999878,3610,230.25,758.9000244,490.7000122,1635,91.34999847,417.7999878,738.7000122,1232.300049,135.4499969,2319.699951,5356,229.1499939,91.80000305,379.2999878
16-12-2021,58243.42969,755,2404,6910.049805,1504.099976,495.7999878,3580,228.4499969,756.5,488.7000122,1649,90.40000153,414.5,738.8499756,1210,132.8000031,2312,5530,230.1000061,91.19999695,378.3500061
17-12-2021,58021.62891,748,2395,7016.950195,1500.199951,488.3999939,3601,223.1000061,741,480.5,1660,88.40000153,405.25,727.5999756,1219,129.8000031,2261.899902,5555,222.8999939,88.34999847,375
20-12-2021,56517.26172,715.0999756,2315,6831,1457,460,3570.100098,215.1000061,718,459.8999939,1629.949951,84.80000305,385,691,1198.099976,129.6999969,2175,5317.5,210.6499939,84.30000305,362
21-12-2021,56320.01953,708.7999878,2304.600098,6739,1436,451.8999939,3585,214,723.7999878,454.5499878,1602.099976,81.59999847,370,671,1164.650024,127.25,2135.949951,5247.950195,212.5,80.5,353
22-12-2021,56599.46875,726,2314.5,6645,1449,458.9500122,3612,214.3000031,724.25,451.7000122,1635,82.90000153,377.5,683.9500122,1175,130.25,2141.050049,5201.799805,214.9499969,78.94999695,362
23-12-2021,57251.14844,732,2372,6833,1454,476.4500122,3640.5,213.6000061,737.2999878,461.7000122,1661,82.30000305,382,693.9000244,1200.900024,131,2160,5339.950195,220.3000031,80.5,366
24-12-2021,57567.10938,730.5499878,2367,6997,1449,475,3676,217.6999969,732.2000122,463.4500122,1684,84.59999847,387,698,1218.25,134,2152.050049,5445.700195,219.3999939,81.65000153,370
27-12-2021,56948.32813,720.5,2362.899902,6755,1433,466,3670,218,720.25,454,1723.199951,80.94999695,381,687,1197.449951,130.5,2111.050049,5499,216.25,78.34999847,365
28-12-2021,57751.21094,729.7000122,2384,6972,1461,475,3715,218,741.7000122,460.8999939,1785,82.44999695,385,692.9000244,1202.550049,132,2142.800049,5675.049805,219,80.84999847,369.75
29-12-2021,57892.30859,730,2391.899902,6899,1459,479.5,3700,219.9499969,738.8499756,461.3999939,1804.5,81.84999847,388,703.75,1216.449951,133,2139.899902,5465,221.3000031,80.75,383
30-12-2021,57755.39844,721.4000244,2398,6896,1457.400024,474.3999939,3693,216.75,733,453.2999878,1786.650024,82.05000305,384.6499939,704.9000244,1198,128.9499969,2174.800049,5513,219.1499939,80.5,378.4500122
31-12-2021,57849.76172,726.4000244,2370,6875,1460,472.25,3736.050049,216.5,737,454.8999939,1800,82.80000305,390,698,1196.25,128.1999969,2166.199951,5420,218.5500031,80.30000305,378
03-01-2022,58310.08984,729.9000244,2367.5,6976.899902,1479.800049,492.25,3744,218,743.9000244,461,1791.5,83.5,391.2000122,699,1226,130,2230,5601.5,221.3999939,81.94999695,378
04-01-2022,59343.78906,741.3499756,2410,7230,1519.699951,496.9500122,3829.050049,219.1499939,766.4000244,473,1788,88.90000153,397,713.7999878,1245,132.8999939,2263.75,5690,224.8000031,84.19999695,387.5
05-01-2022,59921.98047,739.0499878,2460.149902,7425,1536,486.9500122,3865,220.1499939,772.9000244,482,1784,88.80000305,394.3500061,726,1250,134,2237,5629.950195,226.3000031,83.59999847,390.9500122
06-01-2022,59731.75,749.9000244,2454,7550,1540.550049,482.5,3816,219,776.4000244,486.5,1732,89.69999695,401,721,1248.5,136.5,2234,5531.100098,220.1999969,83.40000153,387.3500061
07-01-2022,59776.10156,747,2436,7770,1538.099976,490,3809.100098,219.1000061,792,492.6000061,1694.349976,90.5,399,747,1250,139.8000031,2226.300049,5608,230.5,87,388.5
10-01-2022,60070.39063,736,2453.949951,7635,1558.650024,492.1000061,3974,219.1000061,798.2000122,492.1000061,1717,91.55000305,406.8999939,754,1271.349976,139.5500031,2285.899902,5674.100098,231.3000031,88,397.2000122
11-01-2022,60342.69922,735.0999756,2431.100098,7715,1564,503.7000122,3859,223,808,503,1710,96,410,768,1253.550049,143,2320,5510,233,92.5,400
12-01-2022,61014.37109,770,2472.449951,7715.600098,1571,505,3927.800049,222,817.7999878,510,1750,98.5,421,761,1247,143,2326.149902,5676.450195,235.1000061,92.94999695,401.0499878
13-01-2022,61259.98828,764,2523.699951,7830,1559,504.5,3934,224.8000031,820,510.5,1734.949951,98.90000153,419,754.7000122,1289,144,2306.75,5633,239.1999969,92.80000305,398
14-01-2022,61040.32031,771,2530,7798,1530,509.8999939,3880,223.8999939,824,509.7999878,1709,100,406.3500061,762.5499878,1280,144.3999939,2306,5590,243.9499969,93.80000305,396.6499939
17-01-2022,61219.64063,787,2539.600098,7832,1545,514.0999756,3998,222.5,819.3499756,509,1739,99,417.25,776.0499878,1313.150024,141.6999969,2360,5790,245.9499969,93.09999847,404.7999878
18-01-2022,61430.76953,780,2553,7922,1531.5,528.2000122,4045.5,224.8999939,821,514.0499878,1741.800049,99.94999695,427.4500122,778.7999878,1287.550049,144.1000061,2385,5674.950195,250.1999969,94.09999847,408.2000122
19-01-2022,60845.58984,757,2526.300049,7900,1535,510.3500061,4018,219.6000061,818.2000122,506.75,1667,97.69999695,402.2000122,759,1255,142.8999939,2278.850098,5379,238.6499939,92.5,384.3999939
20-01-2022,60045.48047,747,2497,7615,1525.150024,520.75,3915,220.3500061,806,515.3499756,1673,98.94999695,408,760,1255.050049,148,2230,5046,250,95.94999695,374.25
21-01-2022,59039.37109,734,2450.149902,7410,1500,510.7999878,3814,218,806.5,506.5,1646.5,96.55000305,401.2000122,742.75,1241,146.3999939,2260,5025,245.5500031,95.59999847,372.1499939
24-01-2022,59023.96875,728,2478.100098,7368,1518.949951,500.5,3841,217.0500031,818.7999878,502.1000061,1588,93.90000153,396,729.8499756,1190,140.6000061,2221,4750,242.1000061,92.59999847,369.4500122
25-01-2022,57158.62891,700,2364.699951,6880,1464,473,3771,212,790,491.3500061,1508,91.19999695,371.8999939,718,1194.300049,138,2150,4500,226.0500031,91.84999847,350.5
27-01-2022,57317.37891,705,2345,6830,1460,481.8999939,3740,211.6999969,790,504.2000122,1497.900024,95.05000305,374,721.9000244,1196,142.5,2150,4468.25,235.6000061,96.40000153,355.7999878
28-01-2022,57795.10938,718.9000244,2365,6950,1485,500.1000061,3659,215.4499969,818,534.0999756,1447.699951,100.6500015,377.4500122,729.1500244,1205,142.5500031,2169.600098,4422,244.3000031,104.3000031,351.8999939
31-01-2022,57845.91016,721.7000122,2355,6980.5,1473.699951,507,3742.199951,218.5,789,529.2000122,1437,101.9000015,381.8999939,746.2999878,1152,143.75,2216,4590,247.8999939,104,363
01-02-2022,58672.85938,726.0499878,2410,7056.5,1500,507,3780,221,800,545,1505,101.6999969,392,738.25,1190,144.5,2292,4999,249.8999939,109.4000015,371.3999939
02-02-2022,59293.44141,727,2410.399902,7075,1512,510,3823,230,814.75,536.4500122,1483,101.4000015,407.75,758.5999756,1162.050049,149,2350,5020,251.8999939,107,382.6000061
03-02-2022,59528.16016,746.7000122,2384,7298.75,1529,509,3845,232.8999939,813.0499878,537.9500122,1483,102.3000031,401.5,759.9000244,1215,145.75,2305.050049,5099,250.8500061,109.1999969,380
04-02-2022,58918.64844,733.5,2349,7100,1535,504.5,3810,237.6499939,808.8499756,540.2999878,1460,101.0500031,403.5,741,1219.25,149.6999969,2335,4990,253.5,109.9000015,382
07-02-2022,58549.67188,727.0499878,2338,7160,1514,502,3800,234.1499939,803,534,1450,99.55000305,400,728.2999878,1249.800049,147.9499969,2287.949951,4843.299805,256.3999939,108.9000015,383.7000122
08-02-2022,57799.67188,727,2333,6970,1473.5,498.6000061,3794.899902,230.0500031,787.2999878,536.9000244,1454.300049,100,387.7000122,732.9000244,1221,148.5,2287.949951,4799.700195,252.6999969,113.6999969,382.6499939
09-02-2022,58163.01172,722,2367.100098,7130,1476.550049,495.2999878,3762,232.0500031,795.5499878,535.7000122,1459.599976,99.94999695,387.5,729.7000122,1202.800049,145.8999939,2309,4835,237.8999939,118.3499985,376.7000122
10-02-2022,58810.53125,733.5499878,2397.399902,7135,1510.599976,507,3785,229,807,537.7000122,1467,102.1500015,388,755,1231.599976,143.5,2280,4971.399902,238.8999939,115.25,382.5
11-02-2022,58447.14844,728,2374,7020,1508.449951,502.0499878,3752,232.1499939,796.4000244,535.0999756,1466,104,388.25,733,1233,141.3000031,2295,4777.350098,239.9499969,113.8000031,375
14-02-2022,56720.32031,719,2300,6844,1462.050049,489.8999939,3734,226.4499969,750.0999756,509.1000061,1422,95.59999847,371.1000061,725.2999878,1172.949951,140.5500031,2175,4510,225.3999939,108.0999985,364.4500122
15-02-2022,56731.55859,697.0999756,2352,6817,1474.900024,476.7999878,3785.449951,220.5,754,502.25,1404,96.94999695,356.5,702,1177.949951,138,2180,4629.600098,223.3000031,106.5,355.2000122
16-02-2022,58310.67969,728,2427.550049,7190,1526.050049,504.5,3852,223.8000031,775.9000244,527,1458,100.5999985,374.5,715.7999878,1200,140,2242,4749.850098,233.3999939,111,365
17-02-2022,58217.69141,742.2000122,2418,7110,1515,505.1000061,3830,223.3000031,767.4000244,519.4000244,1451,99.40000153,370,723.75,1208.800049,140.1999969,2225,4590,233.5,108,365
18-02-2022,57488.39063,731,2435,7002,1497,497.4500122,3769,221.1000061,745,510.5,1440,97.40000153,362.7000122,697,1205,139.8000031,2220,4520,227.1999969,105.6500015,348.5
21-02-2022,57551.64844,721.2000122,2414.899902,7000,1502,491,3812,220.4499969,743.3499756,511,1429.949951,97.90000153,355.1499939,693,1259.949951,140,2175,4355,224.1000061,104,333.9500122
22-02-2022,56438.64063,686,2352,6840,1495,477.1499939,3649,214.1000061,741,500.3500061,1378.650024,96,331,658.5999756,1236,133.4499969,2174,4402,210,101.4000015,331.0499878
23-02-2022,57632.94141,710.2000122,2398.600098,7080,1526,481.8999939,3604.699951,216,754.1500244,503.6499939,1413,99.44999695,330,697.5,1220,134.1999969,2179.75,4549.950195,226.0500031,105.5999985,337.3999939
24-02-2022,55418.44922,686,2314,6795,1440,455.6499939,3475,208.25,715,484,1371.150024,97.15000153,329,673.2999878,1220.050049,131.5,2101,4395,211.1999969,102.5500031,314
25-02-2022,55321.71875,669.8499756,2275.600098,6786,1444,442.3500061,3452.25,211,727,478.1000061,1350,94.55000305,334,675.0499878,1204,129.75,2038,4338,208.1999969,103.5999985,308.1499939
28-02-2022,55329.46094,695,2247.050049,6899,1435.150024,450.9500122,3493,213.0500031,728,479,1378.75,95.09999847,341,671.8499756,1239,136,2062,4375,217.6999969,104.1999969,307.2000122
02-03-2022,55629.30078,705,2349.100098,6948,1385,451.2000122,3560.100098,215.5,717.9500122,479.7000122,1393,96.69999695,345.0499878,670,1269,145.4499969,2080,4449.799805,221.3000031,106.1999969,314
03-03-2022,55921.44141,714.9000244,2411,6908,1384.5,457.1000061,3568,216.0500031,717.9500122,479.1000061,1404.75,97.90000153,360.5,664.5,1229,155.3000031,2085,4589.899902,229.3500061,104.8000031,310.75
04-03-2022,54653.58984,700.2000122,2355,6700,1362,431.5,3500,218,692,463.5,1418,95,335,635,1192,159,1940,4560,225.0500031,101,285
07-03-2022,53172.51172,690,2296,6380,1320,402.1000061,3469,222.8999939,661.2000122,447.75,1422,91,324,615,1168,157,1989,4318.5,214.3500061,98.69999695,291
08-03-2022,52430.05859,677.25,2205,6165,1300,392.2999878,3458,224.3500061,645,438,1416,87.5,314.7999878,613.5,1145,162,1950,4286.200195,217.3500061,93.55000305,279.8999939
09-03-2022,53793.98828,699.9000244,2249,6249,1334.400024,396.7000122,3610,228,665.2999878,444.5499878,1473.900024,91.34999847,330.0499878,627.5999756,1162,158.75,1998,4475,229.8999939,97.94999695,285.25
10-03-2022,56242.46875,726,2415,6799,1426.300049,429.7000122,3685,231.3000031,698,468.7000122,1521,95.34999847,347.2000122,651,1209,154,2030,4700,234.5500031,101.8000031,297
11-03-2022,55218.78125,731.4500122,2372,6550,1390,415.8999939,3614,230.3500061,675,467.3999939,1475,94.05000305,354,637.2000122,1170,149.0500031,2059,4609.950195,232.3500061,101.9000015,292.7999878
14-03-2022,55614.39844,728.9500122,2394,6615,1411,418.7999878,3584,237,679.4500122,470.3999939,1486.800049,95.30000305,351,635,1209,154.1000061,2059.800049,4600,232,105.0999985,294
15-03-2022,56663.87109,730.0999756,2431.800049,6670,1445,410.4500122,3656.5,239,701.7999878,489.5,1517,94.75,346.2000122,655,1203,152.6999969,2056.149902,4510,231.8999939,107.6999969,294.5
16-03-2022,56555.32813,723.0999756,2387.949951,6752,1450,426.5,3653.699951,239.1499939,707.4000244,492.5,1473,94.25,346.5,656,1238,148.6499939,2107.800049,4459.200195,229.3999939,107.0999985,301
17-03-2022,57620.28125,729.3499756,2438,6930,1474.650024,431.9500122,3692,244.8000031,720,497.9500122,1501,99.84999847,358.8999939,686,1312.800049,153,2150.25,4560,233.3000031,109.1999969,315
21-03-2022,58030.41016,742,2452,7015,1487,436,3700,246.1999969,721,502.2999878,1499,98.09999847,366.5,687.7999878,1313.300049,147.6499939,2123,4600,233,108,307.9500122
22-03-2022,57297.57031,728.2000122,2463.699951,6875,1485,427.9500122,3630.100098,244.6999969,708.7999878,490.6000061,1481.5,97.34999847,353.1000061,680,1285.550049,144.5500031,2068.699951,4665,229.6999969,106.4000015,301.9500122
23-03-2022,58198.64063,747.2000122,2526.199951,7044,1502,444.2999878,3709,251.3000031,724.0499878,498,1549.949951,99.40000153,361.9500122,692.0999756,1300,144.1000061,2060,4760.25,232.8999939,107.6500015,301.1499939
24-03-2022,57190.05078,738.5999756,2515,6970,1466,430.8999939,3700,251.9499969,705,485.5,1534.800049,98,355.5,673,1304.650024,144.8999939,2064,4600.350098,234.75,105.9499969,299.2000122
25-03-2022,57801.71875,740,2577.899902,7060,1448,436.8999939,3753,255.75,708,491.2999878,1574.800049,98,358.5,703,1280,147.8000031,2080,4550,240,106.5,300
28-03-2022,57472.71875,750,2611,6997.899902,1432.150024,432,3698,254,700,492,1532,97.5,367.9500122,689.9500122,1243.900024,152,2069.949951,4510,242.8000031,108.6999969,298.5
